Erhebungsmonat;Preissubsystem;Schemanummer;PMS;EP;Laufnummer;Preis_T;Menge_T;Preis_VPK;Menge_VPK;BC;Aktionscode;Ausverkauf;Text;Artikelnummer;Sonderpreis;Fehlende_Preise_R;BemerkungenMitHistorie;Tablet_Informationen;Preis_vor_Reduktion;Menge_vor_Reduktion;Ist_Preisreihe_zu_beenden;"DynamischesFeld1;DynamischesFeld2;DynamischesFeld3;DynamischesFeld4;DynamischesFeld5"
01.12.2016;2;0;7336;1302;7;9.9;0.25;;;;0;0;Rapsöl;;0;;;zeitPos=1|sortNr=168;9.9;0.25;0;";;;;"
01.12.2016;2;0;7336;1309;5;4.9;1;;;;0;0;Orangen;;0;;;zeitPos=1|sortNr=12;4.9;1;0;";;;;"
01.12.2016;2;0;7336;1309;7;9.9;1;;;;0;0;Orangen;;0;RR;;zeitPos=1|sortNr=11;9.9;1;0;";;;;"
01.12.2016;2;0;7336;1310;1;9.9;1;;;;0;0;Mandarinen, Clementinen;;0;;;zeitPos=1|sortNr=4;9.9;1;0;";;;;"
01.12.2016;2;0;7336;1310;2;8.6;1;;;;0;0;Mandarinen, Clementinen;;0;;;zeitPos=1|sortNr=6;8.6;1;0;";;;;"
01.12.2016;2;0;7336;1311;2;2.3;1;;;;0;0;Zitronen (Stk);;0;RR;;zeitPos=1|sortNr=28;2.3;1;0;";;;;"
01.12.2016;2;0;7336;1328;1;7.9;1;;;;0;0;Andere Äpfel;;0;;;zeitPos=1|sortNr=16;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1329;3;9.9;1;;;;0;0;Birnen;;0;;;zeitPos=1|sortNr=15;9.9;1;0;";;;;"
01.12.2016;2;0;7336;1330;3;7.4;1;;;;0;0;Gala;;0;;;zeitPos=1|sortNr=17;7.4;1;0;";;;;"
01.12.2016;2;0;7336;1331;2;6.9;1;;;;0;0;Braeburn;;0;RR;;zeitPos=1|sortNr=18;6.9;1;0;";;;;"
01.12.2016;2;0;7336;1334;1;4.9;1;;;;0;0;Bananen;;0;;;zeitPos=1|sortNr=37;4.9;1;0;";;;;"
01.12.2016;2;0;7336;1336;1;8.9;1;;;;0;0;Mango;;0;;;zeitPos=1|sortNr=20;8.9;1;0;";;;;"
01.12.2016;2;0;7336;1340;1;2.1;1;;;;0;0;Kiwi;;0;;;zeitPos=1|sortNr=13;2.1;1;0;";;;;"
01.12.2016;2;0;7336;1344;2;13.9;1;;;;0;0;Ananas (frisch);;0;;;zeitPos=1|sortNr=3;13.9;1;0;";;;;"
01.12.2016;2;0;7336;1345;1;4.4;1;;;;0;0;Avocados;;0;R;;zeitPos=1|sortNr=10;4.4;1;0;";;;;"
01.12.2016;2;0;7336;1348;6;10.5;130;;;;0;0;Trockenfrüchte;;0;;;zeitPos=1|sortNr=9;10.5;130;0;";;;;"
01.12.2016;2;0;7336;1348;7;14.9;500;;;;0;0;Trockenfrüchte;;0;;;zeitPos=1|sortNr=5;14.9;500;0;";;;;"
01.12.2016;2;0;7336;1349;3;13.9;225;;;;0;0;Nüsse und Kerne (ganz, gemahlen, geraspelt);;0;;;zeitPos=1|sortNr=7;13.9;225;0;";;;;"
01.12.2016;2;0;7336;1349;4;10.9;150;;;;0;0;Nüsse und Kerne (ganz, gemahlen, geraspelt);;0;;;zeitPos=1|sortNr=8;10.9;150;0;";;;;"
01.12.2016;2;0;7336;1350;3;9.4;120;;;;0;0;Nüsse gesalzen, gewürzt;;0;;;zeitPos=1|sortNr=270;9.4;120;0;";;;;"
01.12.2016;2;0;7336;1351;1;10.9;300;;;;0;0;Tiefgekühlte Früchte;;0;;;zeitPos=1|sortNr=125;10.9;300;0;";;;;"
01.12.2016;2;0;7336;1353;2;3.9;340;;;;0;0;Ananas in Büchsen;;0;;;zeitPos=1|sortNr=348;3.9;340;0;";;;;"
01.12.2016;2;0;7336;1354;5;4.9;230;;;;0;0;Andere Fruchtkonserven;;0;;;zeitPos=1|sortNr=349;4.9;230;0;";;;;"
01.12.2016;2;0;7336;1362;3;14.9;1;;;;0;0;Tomaten;;0;;;zeitPos=1|sortNr=19;14.9;1;0;";;;;"
01.12.2016;2;0;7336;1362;4;6.9;1;;;;0;0;Tomaten;;0;;;zeitPos=1|sortNr=29;6.9;1;0;";;;;"
01.12.2016;2;0;7336;1363;1;6.9;1;;;;0;0;Peperoni;;0;;;zeitPos=1|sortNr=38;6.9;1;0;";;;;"
01.12.2016;2;0;7336;1364;1;2.9;1;;;;0;0;Gurken;;0;;;zeitPos=1|sortNr=25;2.9;1;0;";;;;"
01.12.2016;2;0;7336;1365;1;5.2;1;;;;0;0;Zucchetti;;0;;;zeitPos=1|sortNr=40;5.2;1;0;";;;;"
01.12.2016;2;0;7336;1366;1;3.9;430;;;;0;0;Fruchtmus;;0;;;zeitPos=1|sortNr=350;3.9;430;0;";;;;"
01.12.2016;2;0;7336;1370;1;4.9;1;;;;0;0;Karotten;;0;R;;zeitPos=1|sortNr=30;4.9;1;0;";;;;"
01.12.2016;2;0;7336;1370;2;7.9;1;;;;0;0;Karotten;;0;R;;zeitPos=1|sortNr=31;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1372;1;7.9;1;;;;0;0;Knollensellerie;;0;R;;zeitPos=1|sortNr=32;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1373;1;5.4;1;;;;0;0;Fenchel;;0;;;zeitPos=1|sortNr=46;5.4;1;0;";;;;"
01.12.2016;2;0;7336;1375;1;3.2;1;;;;0;0;Kohlrabi;;0;R;;zeitPos=1|sortNr=49;3.2;1;0;";;;;"
01.12.2016;2;0;7336;1380;1;3.4;1;;;;0;0;Kopfsalat;;0;;;zeitPos=1|sortNr=35;3.4;1;0;";;;;"
01.12.2016;2;0;7336;1381;1;9.9;1;;;;0;0;Chicorée (Brüsseler);;0;;;zeitPos=1|sortNr=39;9.9;1;0;";;;;"
01.12.2016;2;0;7336;1384;1;6.26;100;;;;0;0;Nüsslisalat;;0;;;zeitPos=1|sortNr=48;6.26;100;0;";;;;"
01.12.2016;2;0;7336;1386;1;4.9;150;;;;0;0;Geschnittener Salat, im Beutel;;0;;;zeitPos=1|sortNr=24;4.9;150;0;";;;;"
01.12.2016;2;0;7336;1392;1;7.2;1;;;;0;0;Blumenkohl;;0;;;zeitPos=1|sortNr=26;7.2;1;0;";;;;"
01.12.2016;2;0;7336;1393;1;3.2;1;;;;0;0;Weisskabis;;0;;;zeitPos=1|sortNr=45;3.2;1;0;";;;;"
01.12.2016;2;0;7336;1395;1;7.2;1;;;;0;0;Broccoli;;0;;;zeitPos=1|sortNr=27;7.2;1;0;";;;;"
01.12.2016;2;0;7336;1401;1;4.9;1;;;;0;0;Zwiebeln gelb;;0;;;zeitPos=1|sortNr=43;4.9;1;0;";;;;"
01.12.2016;2;0;7336;1402;1;7.9;1;;;;0;0;Lauch;;0;;;zeitPos=1|sortNr=42;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1403;3;3.9;100;;;;0;0;Knoblauch, abgepackt;;0;;;zeitPos=1|sortNr=44;3.9;100;0;";;;;"
01.12.2016;2;0;7336;1408;1;16.9;1;;;;0;0;Champignons de Paris, weiss;;0;;;zeitPos=1|sortNr=36;16.9;1;0;";;;;"
01.12.2016;2;0;7336;1411;1;15.9;1;;;;0;0;Bohnen;;0;;;zeitPos=1|sortNr=41;15.9;1;0;";;;;"
01.12.2016;2;0;7336;1412;1;3.2;1;;;;0;0;Radieschen;;0;R;;zeitPos=1|sortNr=47;3.2;1;0;";;;;"
01.12.2016;2;0;7336;1413;1;2.1;1;;;;0;0;Petersilie;;0;;;zeitPos=1|sortNr=23;2.1;1;0;";;;;"
01.12.2016;2;0;7336;1419;2;4.4;1;;;;0;0;Kartoffeln, mehlig- oder festkochend,  1.0 kg;;0;;;zeitPos=1|sortNr=33;4.4;1;0;";;;;"
01.12.2016;2;0;7336;1419;3;4.4;1;;;;0;0;Kartoffeln, mehlig- oder festkochend,  1.0 kg;;0;;;zeitPos=1|sortNr=34;4.4;1;0;";;;;"
01.12.2016;2;0;7336;1422;1;6.4;350;;;;0;0;Kartoffelgnocchi;;0;;;zeitPos=1|sortNr=55;6.4;350;0;";;;;"
01.12.2016;2;0;7336;1424;3;12.9;100;;;;1;0;Dörrgemüse;;0;;;zeitPos=1|sortNr=50;14.9;100;0;";;;;"
01.12.2016;2;0;7336;1426;1;8.9;800;;;;0;0;Spinat, tiefgekühlt;;0;;;zeitPos=1|sortNr=126;8.9;800;0;";;;;"
01.12.2016;2;0;7336;1429;2;4.9;210;;;;0;0;Gemüse in Büchsen;;0;;;zeitPos=1|sortNr=357;4.9;210;0;";;;;"
01.12.2016;2;0;7336;1429;3;5.9;250;;;;0;0;Gemüse in Büchsen;;0;;;zeitPos=1|sortNr=358;5.9;250;0;";;;;"
01.12.2016;2;0;7336;1431;1;2.9;400;;;;0;0;Tomaten, geschält;;0;;;zeitPos=1|sortNr=204;2.9;400;0;";;;;"
01.12.2016;2;0;7336;1432;3;3.9;130;;;;0;0;Tomatenextrakt und -purée;;0;;;zeitPos=1|sortNr=205;3.9;130;0;";;;;"
01.12.2016;2;0;7336;1433;4;5.9;230;;;;0;0;Gurken, Cornichon in Gläsern;;0;;;zeitPos=1|sortNr=347;5.9;230;0;";;;;"
01.12.2016;2;0;7336;1436;1;3.8;100;;;;0;0;Essfertiger Gemüsesalat;;0;;;zeitPos=1|sortNr=63;3.8;100;0;";;;;"
01.12.2016;2;0;7336;1438;1;6.9;400;;;;0;0;Erbsen und Bohnen, tiefgekühlt;;0;;;zeitPos=1|sortNr=129;6.9;400;0;";;;;"
01.12.2016;2;0;7336;1441;1;7.9;300;;;;0;0;Chips;;0;;;zeitPos=1|sortNr=271;7.9;300;0;";;;;"
01.12.2016;2;0;7336;1441;2;6.2;150;;;;0;0;Chips;;0;;;zeitPos=1|sortNr=263;6.2;150;0;";;;;"
01.12.2016;2;0;7336;1441;3;10.6;450;;;;0;0;Chips;;0;;;zeitPos=1|sortNr=272;10.6;450;0;";;;;"
01.12.2016;2;0;7336;1441;4;5.9;150;;;;0;0;Chips;;0;;;zeitPos=1|sortNr=274;5.9;150;0;";;;;"
01.12.2016;2;0;7336;1441;5;5.4;160;;;;0;0;Chips;;0;;;zeitPos=1|sortNr=273;5.4;160;0;";;;;"
01.12.2016;2;0;7336;1442;1;7.9;330;;;;0;0;Kartoffelstock, Pulver;;0;;;zeitPos=1|sortNr=212;7.9;330;0;";;;;"
01.12.2016;2;0;7336;1443;1;7.9;600;;;;0;0;Pommes frites, tiefgekühlt;;0;;;zeitPos=1|sortNr=127;7.9;600;0;";;;;"
01.12.2016;2;0;7336;1444;1;5.9;500;;;;0;0;Fertigrösti;;0;;;zeitPos=1|sortNr=177;5.9;500;0;";;;;"
01.12.2016;2;0;7336;1447;1;2.9;340;;;;0;0;Mais in Büchsen;;0;;;zeitPos=1|sortNr=355;2.9;340;0;";;;;"
01.12.2016;2;0;7336;1450;3;6.9;250;;;;0;0;Konfitüre, 300-500 gr;;0;;;zeitPos=1|sortNr=210;6.9;250;0;";;;;"
01.12.2016;2;0;7336;1450;4;6.9;340;;;;0;0;Konfitüre, 300-500 gr;;0;;;zeitPos=1|sortNr=211;6.9;340;0;";;;;"
01.12.2016;2;0;7336;1451;2;10.9;250;;;;0;0;Bienenhonig;;0;;;zeitPos=1|sortNr=192;10.9;250;0;";;;;"
01.12.2016;2;0;7336;1452;1;6.9;200;;;;0;0;Oliven;;0;;;zeitPos=1|sortNr=351;6.9;200;0;";;;;"
01.12.2016;2;0;7336;1453;1;2.9;184;;;;0;0;Pilzkonserven;;0;;;zeitPos=1|sortNr=356;2.9;184;0;";;;;"
01.12.2016;2;0;7336;1456;11;5.3;150;;;;0;0;Schokolade in Tafelform;;0;;Anpassung der Bezeichnung;zeitPos=1|sortNr=69;5.3;150;0;";;;;"
01.12.2016;2;0;7336;1456;13;4.6;100;;;;0;0;Schokolade in Tafelform;;0;;;zeitPos=1|sortNr=74;4.6;100;0;";;;;"
01.12.2016;2;0;7336;1456;14;5.6;200;;;;0;0;Schokolade in Tafelform;;0;;;zeitPos=1|sortNr=71;5.6;200;0;";;;;"
01.12.2016;2;0;7336;1456;15;4.2;100;;;;0;0;Schokolade in Tafelform;;0;;;zeitPos=1|sortNr=70;4.2;100;0;";;;;"
01.12.2016;2;0;7336;1457;6;9.7;125;;;;0;0;Pralinen;;0;;;zeitPos=1|sortNr=72;9.7;125;0;";;;;"
01.12.2016;2;0;7336;1457;7;14.6;150;;;;0;0;Pralinen;;0;;;zeitPos=1|sortNr=73;14.6;150;0;";;;;"
01.12.2016;2;0;7336;1458;5;2.6;50;;;;0;0;Schokoladen-Riegel;;0;;;zeitPos=1|sortNr=372;2.6;50;0;";;;;"
01.12.2016;2;0;7336;1458;6;2.7;42;;;;0;0;Schokoladen-Riegel;;0;;;zeitPos=1|sortNr=371;2.7;42;0;";;;;"
01.12.2016;2;0;7336;1460;1;10.9;200;;;;0;0;Schokoladenbrotaufstrich;;0;;;zeitPos=1|sortNr=199;10.9;200;0;";;;;"
01.12.2016;2;0;7336;1460;2;12.9;220;;;;0;0;Schokoladenbrotaufstrich;;0;;;zeitPos=1|sortNr=200;12.9;220;0;";;;;"
01.12.2016;2;0;7336;1462;7;5.9;70;;;;0;0;Zuckerhaltige Bonbons;;0;;;zeitPos=1|sortNr=375;5.9;70;0;";;;;"
01.12.2016;2;0;7336;1462;8;8.9;100;;;;0;0;Zuckerhaltige Bonbons;;0;;;zeitPos=1|sortNr=66;8.9;100;0;";;;;"
01.12.2016;2;0;7336;1463;1;3.95;50;;;;0;0;Zuckerfreie Bonbons;;0;;;zeitPos=1|sortNr=374;3.95;50;0;";;;;"
01.12.2016;2;0;7336;1463;4;3.6;25;;;;0;0;Zuckerfreie Bonbons;;0;;;zeitPos=1|sortNr=378;3.6;25;0;";;;;"
01.12.2016;2;0;7336;1464;1;4.2;1;;;;0;0;Kaugummi;;0;;;zeitPos=1|sortNr=376;4.2;1;0;";;;;"
01.12.2016;2;0;7336;1464;2;4.2;2;;;;0;0;Kaugummi;;0;;;zeitPos=1|sortNr=377;4.2;2;0;";;;;"
01.12.2016;2;0;7336;1465;1;35.9;50;;;;0;0;Getrocknete Pilze;;0;;;zeitPos=1|sortNr=160;35.9;50;0;";;;;"
01.12.2016;2;0;7336;1469;15;4.2;1;;;;0;0;Eiscreme, Stück;;0;;;zeitPos=1|sortNr=275;4.2;1;0;";;;;"
01.12.2016;2;0;7336;1470;6;9.9;500;;;;0;0;Eiscreme, Familienpackung, in ml;;0;;;zeitPos=1|sortNr=277;9.9;500;0;";;;;"
01.12.2016;2;0;7336;1473;1;10.9;500;;;;0;0;Sorbet, Familienpackung, in ml;;0;;;zeitPos=1|sortNr=276;10.9;500;0;";;;;"
01.12.2016;2;0;7336;1476;1;2.9;1;;;;0;0;Kristall-Zucker;;0;;;zeitPos=1|sortNr=184;2.9;1;0;";;;;"
01.12.2016;2;0;7336;1476;2;3.9;1;;;;0;0;Kristall-Zucker;;0;;;zeitPos=1|sortNr=185;3.9;1;0;";;;;"
01.12.2016;2;0;7336;1477;2;2.9;0.5;;;;0;0;Anderer Zucker;;0;;;zeitPos=1|sortNr=186;2.9;0.5;0;";;;;"
01.12.2016;2;0;7336;1477;4;3.9;1;;;;0;0;Anderer Zucker;;0;;;zeitPos=1|sortNr=187;3.9;1;0;";;;;"
01.12.2016;2;0;7336;1484;1;7.9;1;;;;0;0;Beutelsuppe;;0;;;zeitPos=1|sortNr=123;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1484;2;7.9;1;;;;0;0;Beutelsuppe;;0;;;zeitPos=1|sortNr=122;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1487;1;1.9;500;;;;0;0;Salz;;0;;;zeitPos=1|sortNr=108;1.9;500;0;";;;;"
01.12.2016;2;0;7336;1488;7;10.9;55;;;;0;0;Gewürze;;0;;;zeitPos=1|sortNr=111;10.9;55;0;";;;;"
01.12.2016;2;0;7336;1488;8;6.9;50;;;;0;0;Gewürze;;0;;;zeitPos=1|sortNr=106;6.9;50;0;";;;;"
01.12.2016;2;0;7336;1489;1;4.9;250;;;;0;0;Flüssigwürze;;0;;;zeitPos=1|sortNr=107;4.9;250;0;";;;;"
01.12.2016;2;0;7336;1489;2;5.9;200;;;;0;0;Flüssigwürze;;0;;;zeitPos=1|sortNr=112;5.9;200;0;";;;;"
01.12.2016;2;0;7336;1490;2;7.2;63;;;;0;0;Würzmischung;;0;;;zeitPos=1|sortNr=110;7.2;63;0;";;;;"
01.12.2016;2;0;7336;1492;2;7.9;90;;;;0;0;Trockensauce in gr;;0;;;zeitPos=1|sortNr=116;7.9;90;0;";;;;"
01.12.2016;2;0;7336;1492;3;7.9;90;;;;0;0;Trockensauce in gr;;0;;;zeitPos=1|sortNr=117;7.9;90;0;";;;;"
01.12.2016;2;0;7336;1493;2;4.9;2.5;;;;0;0;Flüssigsauce in dl;;0;;;zeitPos=1|sortNr=121;4.9;2.5;0;";;;;"
01.12.2016;2;0;7336;1493;4;6.9;1.4;;;;0;0;Flüssigsauce in dl;;0;;;zeitPos=1|sortNr=118;6.9;1.4;0;";;;;"
01.12.2016;2;0;7336;1494;6;6.9;0.25;;;;0;0;Salatsauce;;0;;;zeitPos=1|sortNr=22;6.9;0.25;0;";;;;"
01.12.2016;2;0;7336;1494;7;10.9;0.5;;;;0;0;Salatsauce;;0;;;zeitPos=1|sortNr=21;10.9;0.5;0;";;;;"
01.12.2016;2;0;7336;1495;1;5.2;265;;;;0;0;Mayonnaise;;0;;;zeitPos=1|sortNr=120;5.2;265;0;";;;;"
01.12.2016;2;0;7336;1495;2;5.2;280;;;;0;0;Mayonnaise;;0;;;zeitPos=1|sortNr=119;5.2;280;0;";;;;"
01.12.2016;2;0;7336;1496;1;2.9;100;;;;0;0;Senf;;0;;;zeitPos=1|sortNr=114;2.9;100;0;";;;;"
01.12.2016;2;0;7336;1496;2;2.9;100;;;;0;0;Senf;;0;;;zeitPos=1|sortNr=113;2.9;100;0;";;;;"
01.12.2016;2;0;7336;1497;3;4.9;1;;;;0;0;Essig;;0;;;zeitPos=1|sortNr=171;4.9;1;0;";;;;"
01.12.2016;2;0;7336;1497;6;5.9;0.25;;;;0;0;Essig;;0;;;zeitPos=1|sortNr=172;5.9;0.25;0;";;;;"
01.12.2016;2;0;7336;1498;2;4.9;342;;;;0;0;Ketchup;;0;;;zeitPos=1|sortNr=115;4.9;342;0;";;;;"
01.12.2016;2;0;7336;1499;1;5.9;200;;;;0;0;Brotaufstrich gesalzen;;0;;;zeitPos=1|sortNr=104;5.9;200;0;";;;;"
01.12.2016;2;0;7336;1499;3;5.9;200;;;;0;0;Brotaufstrich gesalzen;;0;;;zeitPos=1|sortNr=105;5.9;200;0;";;;;"
01.12.2016;2;0;7336;1501;4;7.9;1;;;;0;0;Künstliche Süssstoffe;;0;;;zeitPos=1|sortNr=188;7.9;1;0;";;;;"
01.12.2016;2;0;7336;1502;1;9.9;250;;;;0;0;Bouillon;;0;;;zeitPos=1|sortNr=130;9.9;250;0;";;;;"
01.12.2016;2;0;7336;1506;1;4.9;100;;;;0;0;Andere Fertigsalate;;0;;;zeitPos=1|sortNr=62;4.9;100;0;";;;;"
01.12.2016;2;0;7336;1509;13;6.9;100;;;;0;0;Fertiggericht für die Mikrowelle;;0;;;zeitPos=1|sortNr=54;6.9;100;0;";;;;"
01.12.2016;2;0;7336;1509;15;4.4;100;;;;0;0;Fertiggericht für die Mikrowelle;;0;;;zeitPos=1|sortNr=56;4.4;100;0;";;;;"
01.12.2016;2;0;7336;1510;1;6.4;300;;;;0;0;Frischteigwaren, ohne Füllung;;0;;;zeitPos=1|sortNr=61;6.4;300;0;";;;;"
01.12.2016;2;0;7336;1512;6;10.9;1;;;;0;0;Pizza, frisch;;0;;;zeitPos=1|sortNr=59;10.9;1;0;";;;;"
01.12.2016;2;0;7336;1512;7;9.9;1;;;;0;0;Pizza, frisch;;0;;;zeitPos=1|sortNr=58;9.9;1;0;";;;;"
01.12.2016;2;0;7336;1513;1;6.9;280;;;;0;0;Aperitifgebäck, tiefgekühlt;;0;;;zeitPos=1|sortNr=128;6.9;280;0;";;;;"
01.12.2016;2;0;7336;1520;2;7.9;250;;;;0;0;Bohnenkaffee, mit Coffein, 250 gr;;0;;;zeitPos=1|sortNr=152;7.9;250;0;";;;;"
01.12.2016;2;0;7336;1521;1;15.9;500;;;;0;0;Bohnenkaffee, mit Coffein, 500 gr;;0;;;zeitPos=1|sortNr=155;15.9;500;0;";;;;"
01.12.2016;2;0;7336;1521;3;12.9;500;;;;0;0;Bohnenkaffee, mit Coffein, 500 gr;;0;;;zeitPos=1|sortNr=151;12.9;500;0;";;;;"
01.12.2016;2;0;7336;1522;2;7.9;250;;;;0;0;Bohnenkaffee, koffeinfrei;;0;;;zeitPos=1|sortNr=150;7.9;250;0;";;;;"
01.12.2016;2;0;7336;1523;1;6.9;150;;;;0;0;Antipasti;;0;;;zeitPos=1|sortNr=352;6.9;150;0;";;;;"
01.12.2016;2;0;7336;1525;6;6.9;19;;;;0;0;Küchenkräuter getrocknet;;0;;;zeitPos=1|sortNr=109;6.9;19;0;";;;;"
01.12.2016;2;0;7336;1527;1;18.9;200;;;;0;0;Löslicher Kaffee, mit Coffein;;0;;;zeitPos=1|sortNr=153;18.9;200;0;";;;;"
01.12.2016;2;0;7336;1527;3;14.9;180;;;;0;0;Löslicher Kaffee, mit Coffein;;0;;;zeitPos=1|sortNr=154;14.9;180;0;";;;;"
01.12.2016;2;0;7336;1533;9;10.9;100;;;;0;0;Tee;;0;;;zeitPos=1|sortNr=157;10.9;100;0;";;;;"
01.12.2016;2;0;7336;1533;10;11.9;100;;;;0;0;Tee;;0;;;zeitPos=1|sortNr=158;11.9;100;0;";;;;"
01.12.2016;2;0;7336;1534;10;8.9;100;;;;0;0;Kräuter- und Früchtetee;;0;;;zeitPos=1|sortNr=159;8.9;100;0;";;;;"
01.12.2016;2;0;7336;1534;12;19.9;60;;;;0;0;Kräuter- und Früchtetee;;0;;;zeitPos=1|sortNr=156;19.9;60;0;";;;;"
01.12.2016;2;0;7336;1540;1;10.9;0.5;;;;0;0;Kakao und Schokoladen Pulver;;0;;;zeitPos=1|sortNr=174;10.9;0.5;0;";;;;"
01.12.2016;2;0;7336;1540;3;6.4;0.14;;;;0;0;Kakao und Schokoladen Pulver;;0;;;zeitPos=1|sortNr=173;6.4;0.14;0;";;;;"
01.12.2016;2;0;7336;1540;4;9.9;0.36;;;;0;0;Kakao und Schokoladen Pulver;;0;;;zeitPos=1|sortNr=175;9.9;0.36;0;";;;;"
01.12.2016;2;0;7336;1540;5;10.9;0.35;;;;0;0;Kakao und Schokoladen Pulver;;0;;;zeitPos=1|sortNr=176;10.9;0.35;0;";;;;"
01.12.2016;2;0;7336;1547;2;2.95;1.5;;;;0;0;Natürliche Mineralwasser, 1.5 l;;0;;;zeitPos=1|sortNr=293;2.95;1.5;0;";;;;"
01.12.2016;2;0;7336;1547;5;3.4;1.5;;;;0;0;Natürliche Mineralwasser, 1.5 l;;0;;;zeitPos=1|sortNr=294;3.4;1.5;0;";;;;"
01.12.2016;2;0;7336;1547;6;2.9;1.5;;;;0;0;Natürliche Mineralwasser, 1.5 l;;0;;;zeitPos=1|sortNr=295;2.9;1.5;0;";;;;"
01.12.2016;2;0;7336;1548;1;2.4;0.5;;;;0;0;Natürliche Mineralwasser, 5 dl;;0;;;zeitPos=1|sortNr=296;2.4;0.5;0;";;;;"
01.12.2016;2;0;7336;1548;2;2.4;0.5;;;;0;0;Natürliche Mineralwasser, 5 dl;;0;;;zeitPos=1|sortNr=297;2.4;0.5;0;";;;;"
01.12.2016;2;0;7336;1554;3;4.4;1.5;;;;0;0;Aromagetränke, 1.5 l;;0;;;zeitPos=1|sortNr=298;4.4;1.5;0;";;;;"
01.12.2016;2;0;7336;1554;4;4.4;1.5;;;;0;0;Aromagetränke, 1.5 l;;0;;;zeitPos=1|sortNr=299;4.4;1.5;0;";;;;"
01.12.2016;2;0;7336;1555;1;2.95;0.5;;;;0;0;Aromagetränke, 5 dl;;0;;;zeitPos=1|sortNr=300;2.95;0.5;0;";;;;"
01.12.2016;2;0;7336;1555;2;2.95;0.5;;;;0;0;Aromagetränke, 5 dl;;0;;;zeitPos=1|sortNr=301;2.95;0.5;0;";;;;"
01.12.2016;2;0;7336;1556;1;4.4;0.47;;;;0;0;Eistee;;0;R;;zeitPos=1|sortNr=290;4.4;0.47;0;";;;;"
01.12.2016;2;0;7336;1556;2;2.7;0.5;;;;0;0;Eistee;;0;;;zeitPos=1|sortNr=289;2.7;0.5;0;";;;;"
01.12.2016;2;0;7336;1558;5;12.9;1;;;;0;0;Sirup;;0;;;zeitPos=1|sortNr=304;12.9;1;0;";;;;"
01.12.2016;2;0;7336;1560;2;3.4;2.5;;;;0;0;Energy Drink;;0;;;zeitPos=1|sortNr=302;3.4;2.5;0;";;;;"
01.12.2016;2;0;7336;1560;3;3.4;2.5;;;;0;0;Energy Drink;;0;;;zeitPos=1|sortNr=303;3.4;2.5;0;";;;;"
01.12.2016;2;0;7336;1564;2;4.9;1;;;;0;0;Fruchtsaft (inkl. Apfelsaft);;0;;;zeitPos=1|sortNr=305;4.9;1;0;";;;;"
01.12.2016;2;0;7336;1564;4;2.4;0.25;;;;0;0;Fruchtsaft (inkl. Apfelsaft);;0;;;zeitPos=1|sortNr=306;2.4;0.25;0;";;;;"
01.12.2016;2;0;7336;1564;6;4.4;0.7;;;;0;0;Fruchtsaft (inkl. Apfelsaft);;0;;;zeitPos=1|sortNr=308;4.4;0.7;0;";;;;"
01.12.2016;2;0;7336;1565;1;4.4;0.75;;;;0;0;Gemüsesaft;;0;;;zeitPos=1|sortNr=307;4.4;0.75;0;";;;;"
01.12.2016;2;0;7336;1570;1;4.9;0.1;;;;0;0;Lasagne (frisch);;0;;;zeitPos=1|sortNr=57;4.9;0.1;0;";;;;"
01.12.2016;2;0;7336;1571;2;10.9;270;;;;0;0;Andere Fertiggerichte;;0;;;zeitPos=1|sortNr=60;10.9;270;0;";;;;"
01.12.2016;2;0;7336;1572;1;11.9;500;;;;0;0;Essfertige Suppe;;0;RR;;zeitPos=1|sortNr=75;11.9;500;0;";;;;"
01.12.2016;2;0;7336;1573;1;3.9;80;;;;0;0;Backzutaten;;0;;;zeitPos=1|sortNr=183;3.9;80;0;";;;;"
01.12.2016;2;0;7336;1576;1;3.9;82;;;;0;0;Dessertzutaten;;0;;;zeitPos=1|sortNr=181;3.9;82;0;";;;;"
01.12.2016;2;0;7336;1576;2;7.9;200;;;;0;0;Dessertzutaten;;0;;;zeitPos=1|sortNr=182;7.9;200;0;";;;;"
01.12.2016;2;0;7336;2004;6;26.9;0.37;;;;0;0;Weinbrände;;0;;;zeitPos=1|sortNr=284;26.9;0.37;0;";;;;"
01.12.2016;2;0;7336;2004;7;45.9;1;;;;0;0;Weinbrände;;0;;;zeitPos=1|sortNr=288;45.9;1;0;";;;;"
01.12.2016;2;0;7336;2005;2;45.9;0.7;;;;0;0;Obstbrände;;0;;;zeitPos=1|sortNr=279;45.9;0.7;0;";;;;"
01.12.2016;2;0;7336;2005;3;56;0.7;;;;0;0;Obstbrände;;0;;;zeitPos=1|sortNr=278;56;0.7;0;";;;;"
01.12.2016;2;0;7336;2007;1;56;0.7;;;;0;0;Whisky;;0;;;zeitPos=1|sortNr=224;56;0.7;0;";;;;"
01.12.2016;2;0;7336;2007;3;45.9;0.7;;;;0;0;Whisky;;0;;;zeitPos=1|sortNr=225;45.9;0.7;0;";;;;"
01.12.2016;2;0;7336;2007;4;76;0.7;;;;0;0;Whisky;;0;;;zeitPos=1|sortNr=226;76;0.7;0;";;;;"
