Schemanummer;Preiserhebungsort (PMS);Erhebungspositionsnummer;Laufnummer;Preis T;Menge T;Aktionscode;Ausverkauf;Datum (Preis gültig seit);Text;Artikelnummer;Basispreis;Basismenge;Sonderpreis;Fehlende Preise -R-;Bemerkungen;Tablet Informationen;Preis vor Reduktion;Menge vor Reduktion;Preisreihe ist zu beenden;Produktmerkmal 1;Produktmerkmal 2;Produktmerkmal 3;Produktmerkmal 4;Produktmerkmal 5
0;7104;12027;5;14.8000;200.000;0;0;01.02.2011;Duschmittel, auch in Nachfüllbeuteln;633;13.8000;200.000;0;;;zeitPos=1|sortNr=13;14.8000;200.000;0;;;;;;
0;7104;12027;6;19.6000;200.000;0;0;01.04.2015;Duschmittel, auch in Nachfüllbeuteln;;15.3500;200.000;0;;;zeitPos=1|sortNr=14;19.6000;200.000;0;;;;;;
0;7104;12027;9;16.9000;400.000;0;0;01.07.2015;Duschmittel, auch in Nachfüllbeuteln;;10.9500;400.000;0;;;zeitPos=1|sortNr=15;16.9000;400.000;0;;;;;;
0;7104;12027;10;22.0000;200.000;0;0;01.09.2014;Duschmittel, auch in Nachfüllbeuteln;;22.0000;200.000;0;;;zeitPos=1|sortNr=12;22.0000;200.000;0;;;;;;
0;7104;12041;1;8.9000;250.000;0;0;01.11.2016;Haarshampoo;;10.0000;200.000;0;;neue Qualität;zeitPos=1|sortNr=16;8.9000;250.000;0;;;;;;
0;7104;12041;2;13.9000;250.000;0;0;01.09.2015;Haarshampoo;;11.5000;200.000;0;;;zeitPos=1|sortNr=17;13.9000;250.000;0;;;;;;
0;7104;12041;3;20.7000;150.000;0;0;01.04.2015;Haarshampoo;;12.5000;150.000;0;;;zeitPos=1|sortNr=18;20.7000;150.000;0;;;;;;
0;7104;12041;4;15.9000;200.000;0;0;01.09.2011;Haarshampoo;;15.9000;200.000;0;;;zeitPos=1|sortNr=19;15.9000;200.000;0;;;;;;
0;7104;12042;7;14.5000;150.000;0;0;01.10.2014;Haarstylingschaum und -gel;;12.9000;150.000;0;;;zeitPos=1|sortNr=20;14.5000;150.000;0;;;;;;
0;7104;12042;11;11.8000;150.000;0;0;01.07.2015;Haarstylingschaum und -gel;;10.8000;150.000;0;;;zeitPos=1|sortNr=21;11.8000;150.000;0;;;;;;
0;7104;12043;7;26.5000;150.000;0;0;01.01.2016;Haarfärbemittel;;10.4000;50.000;0;;;zeitPos=1|sortNr=22;26.5000;150.000;0;;;;;;
0;7104;12043;8;23.8000;125.000;0;0;01.08.2014;Haarfärbemittel;;19.5000;125.000;0;;;zeitPos=1|sortNr=23;23.8000;125.000;0;;;;;;
0;7104;12043;9;15.7000;100.000;0;0;01.09.2016;Haarfärbemittel;;17.9000;100.000;0;;;zeitPos=1|sortNr=24;15.7000;100.000;0;;;;;;
0;7104;12044;1;23.9000;400.000;0;0;01.05.2004;Haarlack;;20.8000;400.000;0;;;zeitPos=1|sortNr=25;23.9000;400.000;0;;;;;;
0;7104;12044;5;17.9000;150.000;0;0;01.01.2016;Haarlack;;20.3000;150.000;0;;;zeitPos=1|sortNr=26;17.9000;150.000;0;;;;;;
0;7104;12045;5;16.9000;50.000;0;0;01.04.2015;Haarspülung und Spezialpflege für Haare;;13.0000;50.000;0;;;zeitPos=1|sortNr=27;16.9000;50.000;0;;;;;;
0;7104;12045;9;14.9000;200.000;0;0;01.05.2015;Haarspülung und Spezialpflege für Haare;;14.9000;200.000;0;;;zeitPos=1|sortNr=28;14.9000;200.000;0;;;;;;
0;7104;12056;2;7.8000;75.000;0;0;01.01.2016;Zahnpasta, in ml;;7.4000;90.000;0;;;zeitPos=1|sortNr=29;7.8000;75.000;0;;;;;;
0;7104;12056;8;12.8000;75.000;0;0;01.06.2015;Zahnpasta, in ml;;10.8000;75.000;0;;;zeitPos=1|sortNr=31;12.8000;75.000;0;;;;;;
0;7104;12056;9;10.5000;75.000;0;0;01.11.2015;Zahnpasta, in ml;;9.9500;75.000;0;;;zeitPos=1|sortNr=30;10.5000;75.000;0;;;;;;
0;7104;12058;1;12.9000;100.000;0;0;01.10.2014;Zahnpflegemittel, in ml;;9.6000;100.000;0;;;zeitPos=1|sortNr=32;12.9000;100.000;0;;;;;;
0;7104;12058;2;15.9000;500.000;0;0;01.03.2016;Zahnpflegemittel, in ml;5125855;12.8000;500.000;0;;;zeitPos=1|sortNr=33;15.9000;500.000;0;;;;;;
0;7104;12071;8;79.4000;60.000;0;1;01.11.2016;Parfum, Eau de Toilette;;90.0000;60.000;0;;;zeitPos=1|sortNr=34;99.0000;60.000;0;;;;;;
0;7104;12072;3;22.5000;100.000;0;0;01.10.2014;Rasurpflege;;17.3000;100.000;0;;;zeitPos=1|sortNr=35;22.5000;100.000;0;;;;;;
0;7104;12072;13;29.5000;50.000;0;0;01.10.2015;Rasurpflege;1014404;27.0000;50.000;0;;;zeitPos=1|sortNr=36;29.5000;50.000;0;;;;;;
0;7104;12073;6;5.9500;75.000;0;0;01.11.2016;Handcrème;;7.5000;75.000;0;;;zeitPos=1|sortNr=38;5.9500;75.000;0;;;;;;
0;7104;12073;7;9.9000;75.000;0;0;01.08.2016;Handcrème;;9.9000;75.000;0;;;zeitPos=1|sortNr=37;9.9000;75.000;0;;;;;;
0;7104;12074;3;32.5000;50.000;0;0;01.02.2015;Gesichtscrème;;19.5000;40.000;0;;;zeitPos=1|sortNr=39;32.5000;50.000;0;;;;;;
0;7104;12074;4;38.0000;50.000;0;0;01.02.2015;Gesichtscrème;;32.0000;50.000;0;;;zeitPos=1|sortNr=40;38.0000;50.000;0;;;;;;
0;7104;12075;1;17.5000;100.000;0;0;01.12.2015;Deodorant-Spray;;12.8000;100.000;0;;;zeitPos=1|sortNr=41;17.5000;100.000;0;;;;;;
0;7104;12075;3;20.5000;75.000;0;0;01.02.2011;Deodorant-Spray;;18.5000;75.000;0;;;zeitPos=1|sortNr=42;20.5000;75.000;0;;;;;;
0;7104;12077;4;20.5000;50.000;0;0;01.02.2011;Deodorant, Stick, Roller (in ml);;19.0000;60.000;0;;;zeitPos=1|sortNr=43;20.5000;50.000;0;;;;;;
0;7104;12077;7;8.5000;50.000;0;0;01.06.2016;Deodorant, Stick, Roller (in ml);;12.5000;30.000;0;;;zeitPos=1|sortNr=44;8.5000;50.000;0;;;;;;
0;7104;12078;2;50.9000;200.000;0;0;01.07.2016;Sonnenschutzmittel;;24.2000;100.000;0;;;zeitPos=1|sortNr=45;50.9000;200.000;0;;;;;;
0;7104;12078;3;30.5000;100.000;0;0;01.09.2014;Sonnenschutzmittel;;28.9000;125.000;0;;;zeitPos=1|sortNr=46;30.5000;100.000;0;;;;;;
0;7104;12079;6;30.5000;200.000;0;0;01.02.2015;Körpermilch/-crème;;28.0000;200.000;0;;;zeitPos=1|sortNr=48;30.5000;200.000;0;;;;;;
0;7104;12079;7;22.5000;150.000;0;0;01.05.2016;Körpermilch/-crème;;22.5000;150.000;0;;;zeitPos=1|sortNr=47;22.5000;150.000;0;;;;;;
0;7104;12080;6;11.8000;1.000;0;0;01.07.2014;Lippenstift (farbig oder neutral);;19.0000;1.000;0;;;zeitPos=1|sortNr=49;11.8000;1.000;0;;;;;;
0;7104;12080;7;30.0000;1.000;0;0;01.12.2008;Lippenstift (farbig oder neutral);;30.0000;1.000;0;;;zeitPos=1|sortNr=50;30.0000;1.000;0;;;;;;
0;7104;12081;6;8.9000;5.000;0;0;01.12.2012;Nagellack;;8.9000;4.500;0;;;zeitPos=1|sortNr=51;8.9000;5.000;0;;;;;;
0;7104;12082;1;18.6000;75.000;0;0;01.05.2016;Fusscrème;;10.0000;55.000;0;;;zeitPos=1|sortNr=52;18.6000;75.000;0;;;;;;
0;7104;12084;12;22.5000;200.000;0;0;01.01.2011;Gesichtsreinigung (in ml);;20.5000;200.000;0;;;zeitPos=1|sortNr=53;22.5000;200.000;0;;;;;;
0;7104;12084;13;22.5000;200.000;0;0;01.01.2016;Gesichtsreinigung (in ml);;22.5000;200.000;0;;;zeitPos=1|sortNr=54;22.5000;200.000;0;;;;;;
0;7104;12087;13;33.2000;15.000;0;0;01.06.2015;Spezialpflege Gesicht  (in ml);;31.5000;15.000;0;;;zeitPos=1|sortNr=55;33.2000;15.000;0;;;;;;
0;7104;12087;14;50.0000;30.000;0;0;01.01.2016;Spezialpflege Gesicht  (in ml);;50.0000;30.000;0;;;zeitPos=1|sortNr=56;50.0000;30.000;0;;;;;;
0;7104;12089;1;26.0000;6.000;0;0;01.12.2015;Mascara;;26.0000;6.000;0;;;zeitPos=1|sortNr=78;26.0000;6.000;0;;;;;;
0;7104;12101;3;6.5000;15.000;0;0;01.03.2014;Papiertaschentücher, in Päckli;;5.8000;15.000;0;;;zeitPos=1|sortNr=57;6.5000;15.000;0;;;;;;
0;7104;12101;6;4.9000;15.000;0;0;01.03.2015;Papiertaschentücher, in Päckli;;4.6000;15.000;0;;;zeitPos=1|sortNr=58;4.9000;15.000;0;;;;;;
0;7104;12102;6;4.5000;56.000;0;0;01.04.2015;Papiertaschen- und Kosmetiktücher, in Box;;3.9500;56.000;0;;;zeitPos=1|sortNr=59;4.5000;56.000;0;;;;;;
0;7104;12103;2;5.6000;2.000;0;0;01.05.2014;WC-Papier, Rolle;;3.7500;4.000;0;;;zeitPos=1|sortNr=60;5.6000;2.000;0;;;;;;
0;7104;12103;3;7.9000;8.000;0;0;01.05.2015;WC-Papier, Rolle;;8.9500;10.000;0;;;zeitPos=1|sortNr=61;7.9000;8.000;0;;;;;;
0;7104;12104;1;6.9000;30.000;0;0;01.06.2014;Damenbinden;651120;4.5000;30.000;0;R;;zeitPos=1|sortNr=62;6.9000;30.000;0;;;;;;
0;7104;12104;7;16.8000;12.000;0;0;01.05.2014;Damenbinden;;16.7500;12.000;0;;;zeitPos=1|sortNr=63;16.8000;12.000;0;;;;;;
0;7104;12106;2;11.9500;30.000;0;0;01.04.2015;Tampons;;9.7000;32.000;0;;;zeitPos=1|sortNr=64;11.9500;30.000;0;;;;;;
0;7104;12108;1;4.7000;200.000;0;0;01.02.2016;Watte-Rondellen und -Stäbchen;5372180;4.7000;200.000;0;;;zeitPos=1|sortNr=66;4.7000;200.000;0;;;;;;
0;7104;12108;2;5.9000;70.000;0;0;01.02.2016;Watte-Rondellen und -Stäbchen;;5.9000;70.000;0;;;zeitPos=1|sortNr=65;5.9000;70.000;0;;;;;;
0;7104;12109;9;10.9000;1.000;0;0;01.02.2016;Feuchttücher;0114001;9.9000;1.000;0;;;zeitPos=1|sortNr=67;10.9000;1.000;0;;;;;;
0;7104;12109;12;5.9500;1.000;0;0;01.08.2014;Feuchttücher;;5.7000;1.000;0;;;zeitPos=1|sortNr=68;5.9500;1.000;0;;;;;;
0;7104;12132;11;9.9000;1.000;0;0;01.09.2012;Haarbürste;5076;6.9000;1.000;0;;;zeitPos=1|sortNr=69;9.9000;1.000;0;;;;;;
0;7104;12134;5;10.9000;2.000;0;0;01.08.2016;Haaraccessoire;;7.9000;2.000;0;;;zeitPos=1|sortNr=70;10.9000;2.000;0;;;;;;
0;7104;12134;6;15.9000;1.000;0;0;01.02.2016;Haaraccessoire;;15.9000;1.000;0;;;zeitPos=1|sortNr=71;15.9000;1.000;0;;;;;;
0;7104;12135;3;6.8000;2.000;0;0;01.09.2014;Zahnbürste, manuell;;4.9000;1.000;0;;;zeitPos=1|sortNr=74;6.8000;2.000;0;;;;;;
0;7104;12135;4;6.9000;1.000;0;0;01.03.2016;Zahnbürste, manuell;5460;5.6000;1.000;0;;;zeitPos=1|sortNr=75;6.9000;1.000;0;;;;;;
0;7104;12135;5;5.9000;1.000;0;0;01.01.2015;Zahnbürste, manuell;;5.9000;1.000;0;;;zeitPos=1|sortNr=72;5.9000;1.000;0;;;;;;
0;7104;12136;1;24.9000;1.000;0;0;01.02.2012;Accessoire für Manicure und Pedicure;22;17.9000;1.000;0;;;zeitPos=1|sortNr=76;24.9000;1.000;0;;;;;;
0;7104;12136;4;9.9000;1.000;0;0;01.02.2012;Accessoire für Manicure und Pedicure;38A;6.2000;1.000;0;;;zeitPos=1|sortNr=77;9.9000;1.000;0;;;;;;
0;7104;12137;1;7.7000;50.000;0;0;01.12.2015;Zahnseide;;7.7000;50.000;0;;;zeitPos=1|sortNr=73;7.7000;50.000;0;;;;;;
0;7250;9306;2;6.5000;1.000;0;0;01.09.2015;Rosen;;5.5000;1.000;0;;;zeitPos=1|sortNr=4;6.5000;1.000;0;;;;;;
0;7250;9306;3;6.5000;1.000;0;0;01.01.2016;Rosen;;6.5000;1.000;0;;;zeitPos=1|sortNr=1;6.5000;1.000;0;;;;;;
0;7250;9307;1;7.5000;10.000;1;0;01.04.2016;Tulpen;;7.5000;10.000;0;;;zeitPos=1|sortNr=8;8.5000;10.000;0;;;;;;
0;7250;9308;3;5.5000;1.000;0;0;01.01.2015;Lilien;;5.0000;1.000;0;;;zeitPos=1|sortNr=5;5.5000;1.000;0;;;;;;
0;7250;9309;14;4.5000;1.000;0;0;01.06.2012;Gerbera;;4.5000;1.000;0;;;zeitPos=1|sortNr=6;4.5000;1.000;0;;;;;;
0;7250;9310;2;15.9500;1.000;0;0;01.08.2016;Gemischter Strauss;;15.9500;1.000;0;;;zeitPos=1|sortNr=2;15.9500;1.000;0;;;;;;
0;7250;9317;11;12.9500;1.000;1;0;01.09.2016;Orchideen;;20.9500;1.000;0;RR;;zeitPos=1|sortNr=7;20.9500;1.000;0;;;;;;
0;7250;9319;1;70.9500;1.000;0;0;01.12.2015;Zimmerpalmen;;70.9500;1.000;0;R;;zeitPos=1|sortNr=3;70.9500;1.000;0;;;;;;
0;7250;9373;1;7.9500;1000.000;0;0;01.12.2015;Dünger (in ml);;7.9500;1000.000;0;;;zeitPos=1|sortNr=10;7.9500;1000.000;0;;;;;;
0;7250;11131;1;5.3000;1.000;0;0;01.10.2013;Sandwiches Schnellverpflegung;;4.5500;1.000;0;;;zeitPos=1|sortNr=8;5.3000;1.000;0;;;;;;
0;7250;11132;4;6.9500;1.000;0;0;01.10.2012;Fertigsalate;;6.9500;1.000;0;;;zeitPos=1|sortNr=9;6.9500;1.000;0;;;;;;
0;7299;12186;2;30.9000;1.000;0;0;01.03.2016;Halskette (Mode);;30.9000;1.000;0;;;zeitPos=1|sortNr=2;30.9000;1.000;0;;;;;;
0;7299;12187;1;30.9000;1.000;0;0;01.10.2016;Armband/Armreif (Mode);;30.9000;1.000;0;;;zeitPos=1|sortNr=1;30.9000;1.000;0;;;;;;
0;7303;7097;5;109.8500;1.000;0;0;01.11.2016;Winterpneus;;154.0000;1.000;0;;;zeitPos=1|sortNr=1;109.8500;1.000;0;;;;;;
0;7303;7097;6;153.4000;1.000;0;0;01.11.2016;Winterpneus;;222.3000;1.000;0;;;zeitPos=1|sortNr=3;153.4000;1.000;0;;;;;;
0;7303;7097;7;257.4500;1.000;0;0;01.09.2016;Winterpneus;;371.0000;1.000;0;;;zeitPos=1|sortNr=4;257.4500;1.000;0;;;;;;
0;7303;7097;8;248.8500;1.000;0;0;01.11.2016;Winterpneus;;289.0000;1.000;0;;;zeitPos=1|sortNr=2;248.8500;1.000;0;;;;;;
0;7303;7115;1;16.5000;1.000;0;0;01.10.2012;Öle und Fette;;11.9000;1.000;0;;;zeitPos=1|sortNr=7;16.5000;1.000;0;;;;;;
0;7303;7115;2;29.6000;1.000;0;0;01.04.2015;Öle und Fette;;25.8500;1.000;0;;;zeitPos=1|sortNr=8;29.6000;1.000;0;;;;;;
0;7303;7116;1;210.0000;1.000;0;0;01.10.2011;Leichtmetallfelgen;;280.0000;1.000;0;;;zeitPos=1|sortNr=6;210.0000;1.000;0;;;;;;
0;7303;7116;2;361.0000;1.000;0;0;01.11.2014;Leichtmetallfelgen;;361.0000;1.000;0;;;zeitPos=1|sortNr=5;361.0000;1.000;0;;;;;;
0;7304;7097;1;60.5500;1.000;0;0;01.09.2016;Winterpneus;;122.0000;1.000;0;;;zeitPos=1|sortNr=4;60.5500;1.000;0;;;;;;
0;7304;7097;3;73.7000;1.000;0;0;01.09.2016;Winterpneus;;135.4000;1.000;0;;;zeitPos=1|sortNr=6;73.7000;1.000;0;;;;;;
0;7304;7097;4;75.2000;1.000;0;0;01.09.2016;Winterpneus;;178.4000;1.000;0;;;zeitPos=1|sortNr=10;75.2000;1.000;0;;;;;;
0;7304;7097;5;64.5500;1.000;0;0;01.09.2016;Winterpneus;;97.7500;1.000;0;;;zeitPos=1|sortNr=11;64.5500;1.000;0;;;;;;
0;7304;7106;1;2.4900;1.000;0;0;01.11.2016;Benzin, bleifrei 95;;2.3650;1.000;0;;;zeitPos=1|sortNr=1;2.4900;1.000;0;;;;;;
0;7304;7106;2;2.4400;1.000;0;0;01.11.2016;Benzin, bleifrei 95;;2.5900;1.000;0;;;zeitPos=2|sortNr=12;2.4400;1.000;0;;;;;;
0;7304;7107;1;2.5400;1.000;0;0;01.11.2016;Benzin, super, bleifrei 98;;2.3950;1.000;0;;;zeitPos=1|sortNr=2;2.5400;1.000;0;;;;;;
0;7304;7107;2;2.5000;1.000;0;0;01.11.2016;Benzin, super, bleifrei 98;;2.6200;1.000;0;;;zeitPos=2|sortNr=13;2.5000;1.000;0;;;;;;
0;7304;7108;1;2.5200;1.000;0;0;01.11.2016;Diesel;;2.3800;1.000;0;;;zeitPos=1|sortNr=3;2.5200;1.000;0;;;;;;
0;7304;7108;2;2.5000;1.000;0;0;01.11.2016;Diesel;;2.7200;1.000;0;;;zeitPos=2|sortNr=14;2.5000;1.000;0;;;;;;
0;7304;7115;1;12.0100;1.000;0;0;01.03.2016;Öle und Fette;;10.4500;1.000;0;;;zeitPos=1|sortNr=8;12.0100;1.000;0;;;;;;
0;7304;7115;4;6.4000;1.000;0;0;01.11.2015;Öle und Fette;;9.5000;1.000;0;;;zeitPos=1|sortNr=9;6.4000;1.000;0;;;;;;
0;7304;7116;1;226.0000;1.000;0;0;01.05.2008;Leichtmetallfelgen;;226.0000;1.000;0;;;zeitPos=1|sortNr=7;226.0000;1.000;0;;;;;;
0;7304;7116;2;181.0000;1.000;0;0;01.08.2016;Leichtmetallfelgen;;176.0000;1.000;0;;;zeitPos=1|sortNr=5;181.0000;1.000;0;;;;;;
0;7305;7097;1;113.0000;1.000;0;0;01.09.2016;Winterpneus;101641;188.0000;1.000;0;;;zeitPos=1|sortNr=4;113.0000;1.000;0;;;;;;
0;7305;7097;3;209.0000;1.000;0;0;01.09.2016;Winterpneus;147785680;271.0000;1.000;0;;;zeitPos=1|sortNr=5;209.0000;1.000;0;;;;;;
0;7305;7097;4;112.0000;1.000;0;0;01.10.2016;Winterpneus;;143.0000;1.000;0;;;zeitPos=1|sortNr=3;112.0000;1.000;0;;;;;;
0;7305;7106;1;2.4900;1.000;0;0;01.11.2016;Benzin, bleifrei 95;;2.1900;1.000;0;;;zeitPos=1|sortNr=1;2.4900;1.000;0;;;;;;
0;7305;7106;2;2.4400;1.000;0;0;01.11.2016;Benzin, bleifrei 95;keine;2.6100;1.000;0;;;zeitPos=2|sortNr=8;2.4400;1.000;0;;;;;;
0;7305;7108;1;2.5200;1.000;0;0;01.11.2016;Diesel;;2.2800;1.000;0;;;zeitPos=1|sortNr=2;2.5200;1.000;0;;;;;;
0;7305;7108;2;2.5000;1.000;0;0;01.11.2016;Diesel;;2.7900;1.000;0;;;zeitPos=2|sortNr=9;2.5000;1.000;0;;;;;;
0;7305;7115;2;30.0000;2.000;0;0;01.11.2010;Öle und Fette;8671014484;15.7000;1.000;0;;;zeitPos=1|sortNr=6;30.0000;2.000;0;;;;;;
0;7305;7115;3;13.3500;0.500;0;0;01.09.2015;Öle und Fette;7711172381;20.3500;1.000;0;;;zeitPos=1|sortNr=7;13.3500;0.500;0;;;;;;
0;7306;7106;1;2.5900;1.000;0;0;01.11.2016;Benzin, bleifrei 95;;2.6100;1.000;0;;;zeitPos=1|sortNr=1;2.5900;1.000;0;;;;;;
0;7306;7106;2;2.5900;1.000;0;0;01.10.2016;Benzin, bleifrei 95;;2.5900;1.000;0;;Preis verifiziert, ist unverändert.;zeitPos=2|sortNr=4;2.5900;1.000;0;;;;;;
0;7306;7108;1;2.6200;1.000;0;0;01.11.2016;Diesel;;2.7200;1.000;0;;;zeitPos=1|sortNr=3;2.6200;1.000;0;;;;;;
0;7306;7108;2;2.6200;1.000;0;0;01.10.2016;Diesel;;2.7000;1.000;0;;Preis verifiziert, ist unverändert.;zeitPos=2|sortNr=6;2.6200;1.000;0;;;;;;
0;7306;7109;1;2.7600;1.000;0;0;01.11.2016;Benzin, super, bleifrei 100;;2.7700;1.000;0;;;zeitPos=1|sortNr=2;2.7600;1.000;0;;;;;;
0;7306;7109;2;2.7600;1.000;0;0;01.10.2016;Benzin, super, bleifrei 100;;2.7500;1.000;0;;Preis verifiziert, ist unverändert.;zeitPos=2|sortNr=5;2.7600;1.000;0;;;;;;
0;7308;3007;1;71.0000;1.000;0;0;01.10.2016;Winterjacke, Herren;061;130.0000;1.000;0;;;zeitPos=1|sortNr=14;71.0000;1.000;0;LH;100 % Polyester;-;;;
0;7308;3007;2;41.0000;1.000;1;0;01.11.2016;Winterjacke, Herren;036;130.0000;1.000;0;;;zeitPos=1|sortNr=15;61.0000;1.000;0;LH;100% Polyester;-;;;
0;7308;3022;1;31.0000;1.000;0;0;01.08.2016;Freizeit-Hose (casual), Herren;007/006/008;50.9000;1.000;0;;;zeitPos=1|sortNr=9;31.0000;1.000;0;LH;100 % Coton;.;;;
0;7308;3022;2;51.0000;1.000;0;0;01.09.2016;Freizeit-Hose (casual), Herren;077;45.9000;1.000;0;;;zeitPos=1|sortNr=1;51.0000;1.000;0;LIBERTO;98. coton;2% Elasthane;;;
0;7308;3022;3;31.0000;1.000;0;0;01.02.2016;Freizeit-Hose (casual), Herren;004;31.0000;1.000;0;;;zeitPos=1|sortNr=10;31.0000;1.000;0;LH;100%coton;-;;;
0;7308;3022;4;31.0000;1.000;0;0;01.08.2016;Freizeit-Hose (casual), Herren;67;41.0000;1.000;0;;;zeitPos=1|sortNr=11;31.0000;1.000;0;LH;100% coton;-;;;
0;7308;3023;1;36.0000;1.000;0;0;01.04.2016;Jeans, Herren;000 001;70.0000;1.000;0;;;zeitPos=1|sortNr=13;36.0000;1.000;0;LA HALLE LH;100 % Coton;0;;;
0;7308;3023;2;31.0000;1.000;0;0;01.03.2016;Jeans, Herren;6;66.0000;1.000;0;;;zeitPos=1|sortNr=12;31.0000;1.000;0;LH;100% COTON;-;;;
0;7308;3028;1;16.0000;1.000;0;0;01.08.2016;Hemd, langarm, Herren;051/19/17;30.9000;1.000;0;;;zeitPos=1|sortNr=8;16.0000;1.000;0;LH;65 % polyester;35% coton;;;
0;7308;3028;2;21.0000;1.000;0;0;01.08.2016;Hemd, langarm, Herren;001;35.9000;1.000;0;;;zeitPos=1|sortNr=7;21.0000;1.000;0;LH;100 % Coton;-;;;
0;7308;3034;1;36.0000;1.000;0;0;01.10.2016;Winterpullover, Herren;121;40.9000;1.000;0;;;zeitPos=1|sortNr=26;36.0000;1.000;0;LH;100% Coton;.;col rond;;
0;7308;3034;2;36.0000;1.000;0;0;01.09.2016;Winterpullover, Herren;167/116/108;35.9000;1.000;0;;;zeitPos=1|sortNr=24;36.0000;1.000;0;LH;50 coton;50 acrylique;col roulé avec 3 boutons;;
0;7308;3034;3;11.0000;1.000;1;0;01.11.2016;Winterpullover, Herren;085;45.9000;1.000;0;;;zeitPos=1|sortNr=20;21.0000;1.000;0;LH;100 % Acrylique;-;petit col v;;
0;7308;3035;1;61.0000;1.000;0;0;01.09.2016;Sweatshirt, Herren;11/10;45.9000;1.000;0;;;zeitPos=1|sortNr=25;61.0000;1.000;0;LH;70% Coton;30% Polyester;;;
0;7308;3035;2;21.0000;1.000;1;0;01.11.2016;Sweatshirt, Herren;024;45.9000;1.000;0;;;zeitPos=1|sortNr=22;41.0000;1.000;0;LIBERTO;60% Coton;40% Polyester;;;
0;7308;3035;4;21.0000;1.000;1;0;01.11.2016;Sweatshirt, Herren;000019;35.9000;1.000;0;;;zeitPos=1|sortNr=23;41.0000;1.000;0;CREEKS;40% Polyester;60% Coton;;;
0;7308;3037;1;8.0000;1.000;0;0;01.04.2014;T-Shirt, kurzarm, Herren;000 014;17.9000;1.000;0;;;zeitPos=1|sortNr=99;8.0000;1.000;0;LH;100 % COTON;0;;;
0;7308;3037;2;8.0000;1.000;0;0;01.03.2014;T-Shirt, kurzarm, Herren;11;17.9000;1.000;0;;;zeitPos=1|sortNr=17;8.0000;1.000;0;LH;100 % Coton;0;;;
0;7308;3037;3;8.0000;1.000;0;0;01.03.2014;T-Shirt, kurzarm, Herren;000 001;10.9000;1.000;0;;;zeitPos=1|sortNr=16;8.0000;1.000;0;LH;100% Coton;-;;;
0;7308;3038;1;36.0000;1.000;0;0;01.09.2016;Strickjacke, Herren;11;61.0000;1.000;0;;;zeitPos=1|sortNr=2;36.0000;1.000;0;LH;100% coton;-;;;
0;7308;3039;1;31.0000;1.000;0;0;01.10.2016;T-Shirt, langarm, Herren;010;21.0000;1.000;0;;;zeitPos=1|sortNr=18;31.0000;1.000;0;LH;95coton;5 elasthane;;;
0;7308;3039;2;16.0000;1.000;0;0;01.03.2016;T-Shirt, langarm, Herren;006;16.0000;1.000;0;;;zeitPos=1|sortNr=19;16.0000;1.000;0;LH;100%coton;-;;;
0;7308;3043;1;16.0000;7.000;0;0;01.03.2014;Socken, Herren;000 055;13.9000;5.000;0;;;zeitPos=1|sortNr=3;16.0000;7.000;0;LH;75% Coton;23% Polyamide;;;
0;7308;3043;2;16.0000;3.000;0;0;01.02.2016;Socken, Herren;000 072;16.0000;3.000;0;;;zeitPos=1|sortNr=4;16.0000;3.000;0;LH;75. coton;23 polyamide, 2 %elesthane;;;
0;7308;3044;1;26.0000;3.000;0;0;01.02.2016;Slip, Herren;000 024/ 022;20.9000;3.000;0;;;zeitPos=1|sortNr=5;26.0000;3.000;0;LH LA HALLE;95 % Coton;5 % Elastan;;;
0;7308;3044;2;16.0000;4.000;0;0;01.08.2016;Slip, Herren;001;16.0000;3.000;0;;;zeitPos=1|sortNr=6;16.0000;4.000;0;LH;100%coton;-;;;
0;7308;3046;1;36.0000;1.000;0;0;01.09.2016;Pyjama, lang, Herren;000041;30.9000;1.000;0;;;zeitPos=1|sortNr=21;36.0000;1.000;0;LH;100 % Coton;-;;;
0;7308;3062;1;61.0000;1.000;0;0;01.11.2015;Wintermantel, Damen;042/020/041;150.0000;1.000;0;;;zeitPos=1|sortNr=94;61.0000;1.000;0;LH;65polyester;35 coton;Longue;;
0;7308;3062;2;81.0000;1.000;0;0;01.10.2016;Wintermantel, Damen;017;130.0000;1.000;0;;;zeitPos=1|sortNr=95;81.0000;1.000;0;LH;100% Polyester;100% coton (doublure);mi-long;;
0;7308;3062;3;36.0000;1.000;1;0;01.11.2016;Wintermantel, Damen;039//040;100.0000;1.000;0;;;zeitPos=1|sortNr=101;71.0000;1.000;0;LH;100% polyester;-;mi long;;
0;7308;3075;2;26.0000;1.000;0;0;01.09.2016;Jupe, Business, Damen;57;35.9000;1.000;0;;;zeitPos=1|sortNr=108;26.0000;1.000;0;MOSKITO;95 polyester;5 elesthane;boule volante;genoux;
0;7308;3075;3;16.0000;1.000;1;0;01.11.2016;Jupe, Business, Damen;027;45.9000;1.000;0;;;zeitPos=1|sortNr=85;31.0000;1.000;0;LH;56%  Coton;41% Polyamide;droite;courte;
0;7308;3075;4;26.0000;1.000;0;0;01.02.2016;Jupe, Business, Damen;030;26.0000;1.000;0;;;zeitPos=1|sortNr=109;26.0000;1.000;0;MOSQUITO;70%viscosa;25 polyamide;droite, taille haute;au dessus genoux;
